V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V15,V16,V18,V19,V20,V23,V24,V27,V29,V30,V31,V35,V36,V37,target,label
5.32979477660136,10.200219432572053,1.1685993940287889,0.9847242300518696,1.3903758684868417,3.504671486445286,2.891937943574633,6.8328262569874685,0.4790650139760835,2.1876062818551363,1.187362522689325,0.381836433324711,4.674105681135796,0.5161030436324551,0.626244196318427,0.33089811273395037,11.656275097829171,0.008484583884286995,13845.4596265996,0.3498416833074224,1.6330863634372466,32.36639802701244,9.178637458370304,0.4274044139263774,0.44785377746049254,0.877,train
5.275540079194514,10.239978224372198,1.1372901262513033,1.0289277573073208,1.4044544841906659,3.622758340484397,2.9418574975687446,7.2831804281625026,0.6418639266389617,2.4637659262781115,0.8659322967612288,0.38836239781712373,4.931207952315193,0.5176634909540114,0.8522701605592801,0.3281441587594752,6.4002658213977055,0.008219749539159184,10875.927639758238,0.39828173638431286,2.343420524563062,34.150966853873236,6.978159506995949,0.4274044139263774,0.5133868028931886,1.077,train
2.276788683605404,3.3903000576077185,0.8176057184803507,1.1430975399732946,0.9839940213904733,3.289639037831006,3.0143853652940478,2.8503707404487453,0.45770665721457404,1.3222030772542523,0.9884058787497494,0.4200314278069806,4.955144885121476,0.5143218862200196,0.8404991529330046,0.2722648680123205,6.39619862879054,0.00795489533242287,5084.399459119655,0.41066193060364115,1.285750965226052,12.952830877261302,6.978159506995949,0.5288662246643012,0.733253271379321,-1.099,train
1.8604395346960962,2.6945061712883565,0.8235523745425637,1.131977054967622,0.8697180673732289,2.9484554738535533,2.813153942582521,1.7727412205155701,0.1466880376157634,1.1690015346245062,1.243164564422238,0.4492085548013894,2.8128430972040923,0.6661100060862032,0.8290574138716253,0.26704529092786317,6.347564046095977,0.00795489533242287,5719.61224267349,0.41066193060364115,1.7223233315036446,7.958327453108288,5.237832777138322,0.29204098941850154,0.6690920629503212,-1.656,train
2.804439750966814,5.0663122172655655,0.878848221638502,1.0695400415420209,1.1033211690710045,2.774571401983957,2.813153942582521,2.9172433803072724,0.2509566983650595,1.7220397560349165,1.1901218520198622,0.4492085548013894,2.6175980532118905,0.36330108652301546,0.8219042189234801,0.2816421156654308,3.4796545522927675,0.0076900212573568156,6487.367316630869,0.4177728866819528,1.607682882101235,13.330813658276535,4.275074909137865,0.20425667450005883,0.6225839498114367,-0.615,train
1.968766689865465,3.2002228373049015,0.7646466636594271,1.0695400415420209,0.8631727575760324,2.5680190662551854,2.5294734786802446,1.9375301552073432,0.3989321521204619,1.4065888315246007,1.2335062204074068,0.4441495832417393,2.384714655932598,0.3648755065903936,0.7470924668156653,0.2629531082287938,3.472376549314942,0.0076900212573568156,4274.954021100716,0.4140960394891478,2.0817819503847366,9.13660167142854,3.9877775149194585,0.44925027227482406,0.7142191529658662,-1.366,train
2.5700926179306336,4.4427613236953984,0.8687586062319199,1.0726879133944975,0.9429272220088869,2.5055919020713624,2.4479563929966828,2.7516737184408235,0.30214699330541883,1.7318366559614107,0.9215061449105348,0.42219579187260314,2.1507818984467706,0.3621217344101754,0.876546686866228,0.28419870690217114,3.4796545522927675,0.006630326139236346,5967.986362984579,0.4114400570711801,2.9777013364354943,11.690091091213958,2.996210227844849,0.17404027447076786,0.5983706480977367,-0.345,train
1.698991895468227,2.3884073815929345,0.7849453279803872,1.0289277573073208,0.7803030377827327,2.337112718201881,2.3371031374809443,1.4306919189880745,0.2670649674390684,1.2412730329756136,1.251647068594456,0.42219579187260314,1.8927895997046684,0.3629078298618427,0.8264052820547546,0.25790938310775335,3.455444204367116,0.3973089607151226,4641.84777147802,0.3720400961215468,1.8394310360057975,6.62738731896933,2.996210227844849,0.4113220248504466,0.6324527517063159,-1.625,train
2.2694633696868665,4.891927970124581,0.9449179154702505,1.0385316712545154,0.9663171753825505,2.3540726471529045,2.165067961335965,2.473033826338357,0.24912105085788244,1.636693679578296,1.5583116540089499,0.3609180518687088,1.9404854776862004,0.3694143940951903,0.7901418190404497,0.28988878253493855,3.4409859564977006,0.3973089607151226,6570.972336875539,0.34815323511160706,1.8553535922744204,12.549390857161642,2.996210227844849,0.21967930653062814,0.5035975000976229,-0.735,train
3.788730845542837,7.2239362531690166,1.0850022379121989,1.0663955785152677,1.0883190287008944,2.5429031801200654,2.165067961335965,4.004353501069452,0.25169187233011675,1.8325427744021363,1.4769144801842198,0.3568573383689577,2.376284462417166,0.5581827510239881,0.769921468837777,0.3200105135745314,6.3193398323860555,0.39706865766794724,8241.11100445728,0.30204431704685547,1.6141885920857466,18.014545211531903,5.237832777138322,0.26374578947861743,0.43342388155866374,-0.153,train
3.5007775787030613,7.087573390193525,1.1266006845420093,1.1395814014381278,1.0298662441687843,2.7375471796953055,2.2188608320337027,3.497060423437265,0.42852684719398937,1.787886459710084,1.4875159338530397,0.3103248971624573,2.615000971953907,0.5584124634901831,0.7712116724452145,0.32320959116231124,6.283208908606086,0.39706865766794724,8388.248915721273,0.29971572430504384,1.3100348985302634,17.81386090063819,5.237832777138322,0.42111330258728774,0.4012094460716092,0.054,train
3.0918162189844853,6.084892302052899,1.0799392019549878,1.1636894470464987,0.9669808518029637,2.8864888745777106,2.275177507332741,3.2754138214795954,0.4976026794492215,1.643367066821638,1.61463902365438,0.2852612083011679,2.871119852353442,1.4535762152645695,0.7851979937100672,0.31030678384990973,7.763062957114156,0.5292511956018963,7176.258273836857,0.2729377422191737,1.3163114891821863,16.948667207685915,3.878543849435475,0.4967566351817484,0.487311573890832,0.037,train
3.7778806281759882,7.438298821920805,1.2077811051300207,1.1921550780495926,1.067098501277965,3.107997636614227,2.3565425638737096,4.850746932262224,0.42767190257299825,1.5726005276248314,1.5213517133473018,0.2852612083011679,3.2138642949296234,1.8079340794504515,0.7076998545421569,0.31326472325769905,5.564083033426134,0.531119680260831,8968.108094509167,0.25875706084579725,1.138413902213189,20.931854407507533,5.237832777138322,0.34223646491035087,0.3953694513958734,0.295,train
2.9372447679519644,4.803973124560076,1.08297567316403,1.178186205946074,1.0558818703022539,3.3324681821639888,2.5565933072242006,3.445881169003254,0.41681981766229376,1.5155092601357867,1.4271022575467753,0.26975536809224,3.4116555997456595,1.994596840881433,0.6693407598350225,0.2880015874626513,5.673309636881013,0.5315866888174872,6924.53470162639,0.25875706084579725,1.1157664154275235,16.848830231754285,5.237832777138322,0.4136065219574577,0.5431148529706512,0.064,train
0.9894166642439299,1.1134131163034355,0.8196848923456844,0.9286878152315416,0.5989370294092398,3.2573833494585815,2.5565933072242006,1.1122194766799884,0.8255676821086615,0.8106527323516328,1.437514465246431,0.27960666330699024,2.977597709393933,0.6633964425187474,0.7197364590776799,0.20328578900465072,6.347564046095977,0.5318201762180683,3142.620699163588,0.29847355510291634,1.2715741749097407,4.8148539668670995,6.978159506995949,0.9269723408513283,0.7282591110055358,-2.586,train
1.2313122004676895,1.5707828451004626,0.7820314467567469,0.6455825348681168,0.7697594282514304,3.090119815712557,2.5678283313525383,1.2609680900860798,0.0675422257780256,1.1387094499114658,1.2496247593145722,0.3080015986537339,2.271149829697141,0.7955083536865563,0.8029463260081557,0.23417972778253873,10.679874806610192,0.5177909337183871,4291.784005223298,0.30124527406391255,1.561240067506071,5.570233651986011,6.978159506995949,0.2027290175704769,0.6900571751476258,-2.613,train
4.249102858267474,6.590903003611721,1.0893993085079048,0.7793090595751888,1.409860767825728,3.1014871233281296,2.5199574269006404,5.281258427724261,0.0009448729173513005,1.6455956832212268,1.239538195561141,0.3517337046100269,2.2503428247622534,0.7838121765185472,0.7919662115023908,0.3216775654405612,11.574893273393378,0.006365352621565923,12685.017745002384,0.3304726269832367,1.9679048878536187,18.897444365580345,6.978159506995949,0.005507210718784305,0.3776583058206799,-0.073,train
5.521960270143456,10.471130363382791,1.2166926142701917,0.6632573988164057,1.6073567499783021,3.240508206994794,2.454150704278314,6.005797627337681,0.14062126454677745,2.083968336802629,2.0416124980295036,0.3517337046100269,3.081304029581209,0.8148145786905114,0.8643748965644702,0.33127201368197146,11.561377303983628,0.006100359195155093,13098.851377603803,0.36479528535181427,3.8205281703977247,30.865495818186286,8.976831809305684,0.0949665233835885,0.3577105459882989,1.273,train
5.3061517399741955,10.52705149081557,1.320558715494121,0.801430466212191,1.4766058239470168,3.8125513734643834,2.667433479785555,5.895761800299641,0.6021248670900923,2.4504663643049636,1.6373768205629393,0.40879541863690677,4.175698319721685,0.6666038829964456,0.6370433625425747,0.3293985841457309,11.561377303983628,0.006100359195155093,10463.423124769859,0.3791567577982141,1.6294402070018146,30.37400445085305,9.178637458370304,0.45762203068079765,0.3678993717560869,1.849,train
3.9488167333670527,7.4421065335007155,1.1619554718563392,0.7316668530361236,1.1612293862233112,4.024242506400185,2.667433479785555,4.315730312607993,0.8739379439318354,1.9347619462446888,1.6383085207493573,0.4055163433173747,4.217564328021129,0.6673449879225497,0.733620353824118,0.2905157549080752,3.698917406612077,0.006100359195155093,9173.527004059428,0.36052430646942724,1.4998643422469382,22.482944632581845,9.178637458370304,0.9417074733522024,0.48199687865632534,0.718,train
3.7168539255707,6.618478285067605,1.1678991705680626,0.6823057423771877,1.0979492412026395,4.197411083093645,3.0419558087998424,4.1319575800592725,0.6144548374121468,1.9297764588456872,1.4145737198631159,0.3956748381508135,4.106052881164696,1.2112460619773615,0.7014603658277415,0.256543214156892,6.331422787131338,0.006100359195155093,7944.059978989743,0.35780023135391753,1.1146419912368768,20.746147449851026,2.8244276364703382,0.6312439270898581,0.5005008569730516,0.396,train
2.775882283225237,5.349091062098918,1.040832701758667,0.6185131299658501,1.053088643228027,4.141767187737931,3.097713349845282,3.6818993309447268,0.6500270261230165,1.780223757923412,1.3406109288861803,0.37156070757879284,3.6040397639311568,0.9304701232129559,0.6459713001214028,0.2103348324595719,11.622306342800202,0.006100359195155093,5258.7225086706485,0.35061864016464855,1.5464378067561715,19.933629135048164,4.403658537391986,0.48065534657694703,0.6689684199910598,-0.553,train
2.6405336937389454,4.445241627453815,1.0624743557206935,0.46655000092070664,1.0312441121834626,3.913329912345841,3.179083645312341,3.1773530229839175,0.1790322079531385,1.4836030407113756,1.3259821376568353,0.37156070757879284,3.0650490803491004,0.9102305134592389,0.7069500469647747,0.22035611959364484,5.007930560642971,0.006630326139236346,8251.539309065432,0.3417924605428827,3.035513615194237,12.902677453377706,5.237832777138322,0.26103256397118185,0.5017914344110195,-0.308,train
2.765940198855643,4.550452451572415,0.948088205442394,0.4518877528799186,1.0464722088958118,3.7270300294710292,3.1089642112775797,2.902911365146182,0.3033037791897513,1.5484144147327963,1.2699229438798714,0.34432051192509594,2.9819219774543333,0.39805017861271313,0.7794883404080502,0.20345914011225705,7.643900653580496,0.006895279754911256,7493.570577316693,0.33081196358043435,2.428574828324793,13.885482542848719,3.878543849435475,0.35580191827582086,0.5890473086561986,-0.496,train
3.7778806281759882,7.971357669495098,1.2017395418408345,0.4265774708166708,1.2652396877149217,3.7270300294710292,3.1089642112775797,5.019818117885665,0.27099039163576755,1.8068461010826788,1.3667287501672518,0.34079754677224705,3.1803006923129735,0.7859330087046816,0.5932955052045891,0.2199399240738835,11.507449193727325,0.006100359195155093,11545.141881273756,0.32466168330143763,1.9637440933943349,23.181680961586412,5.237832777138322,0.22383701418422394,0.37084326423083763,0.71,train
4.668547761195394,8.765019731208088,1.499937448138882,0.43303167610036,1.2746091717834176,4.048335029255963,3.0697313824471437,5.982628643337707,0.506396936303313,1.9921093533100598,1.5303228843965426,0.330230061537491,3.1803006923129735,0.7859330087046816,0.5531460781206243,0.23992875139248654,11.487282052601088,0.38792762106239564,11545.141881273756,0.308169411045564,1.6944521851101697,28.50548314115218,8.013085674962483,0.45999326729943363,0.026340413974018432,0.977,train
4.5712388608126036,8.990187240742298,1.318700232934658,0.42571876460903163,1.2080093464601047,4.415242921477657,3.2194519462614055,6.086166017509633,0.7701161363101964,1.7347254232464848,1.2744109705365225,0.3150190283002604,4.732599325314191,0.7851373976551933,0.6520285644142806,0.2620545251813044,11.561377303983628,0.4555673580984618,9359.852895353353,0.2864553829630535,2.0413166577395745,29.934594418491475,9.178637458370304,0.6085146889233275,0.4513869808904661,0.894,train
4.009012600712028,8.442499276384316,1.2302994425915665,0.4001603314022351,1.1641899967910179,4.42604477685259,3.439852852616374,4.959994913648735,0.5640519486396608,1.753875059429891,1.5856549263047643,0.3150190283002604,4.2887483829719315,0.7840771410306022,0.5886053739420528,0.2392940149749687,11.642677353539018,0.3727315285558899,9767.75652767015,0.2947256094011302,1.4063566354470403,26.02614207490478,9.178637458370304,0.5331895262484506,0.4725153255076239,0.487,train
3.808686179185203,6.885282621575439,1.184760667997484,0.3609065800986989,1.1347872067016516,4.417401588775719,3.557741951639961,4.773309706230332,0.49109812362766064,1.858492951123974,1.520008450432957,0.30518341359510387,4.136052505046276,0.786728978619194,0.6408987033867912,0.23426013967619205,11.473854199890228,0.36281406773959696,7361.33710785431,0.29641985620810113,1.5422266107333291,24.48546319104436,9.178637458370304,0.42845607219703696,0.5243054753203968,-0.169,train
2.257294262850749,4.354228348193313,1.019728825791429,0.364416627735775,0.9095806592905518,4.172606624693908,3.557741951639961,2.9072050535617526,0.3411554635937253,1.624507583052044,1.7009078021837483,0.30056019836750486,3.509244691807509,1.2946829425779616,0.6343975762424671,0.21575464278973774,11.507449193727325,0.531119680260831,5929.708761157354,0.28328501374035686,1.4841036547829882,15.023509206976964,9.178637458370304,0.4194411211894067,0.5979931039241521,-1.083,train
3.291367390497689,6.020792056597334,1.426724521585266,0.37645114924040307,0.907019411313295,4.255750296048531,3.503563922879705,4.9953750408315,0.22860468219378155,1.5366831629465032,1.6659219810733328,0.28626747432307487,3.3430788653154626,0.6693229670018888,0.5811276221585898,0.2419058495325566,6.291222737758557,0.5313531901658901,10065.757147763043,0.2744086944595022,1.5240702691054313,20.443453219916634,6.055622639850969,0.19816192473268618,0.1915269630332226,0.116,train
2.526141719577816,5.060785795636886,1.1317669388511329,0.38773787679619875,0.9169672728644518,4.287271155552076,3.551455799810682,3.165071297289147,0.4917696354420833,1.4919272275973945,1.4663529995921405,0.24713768677962036,4.117281855411051,0.008920061332365389,0.8245507502627719,0.23578492944340496,6.207510710475032,0.5306526266805385,7176.258273836857,0.22366728909563774,1.476606665434446,17.17751597791554,2.4871699847338404,0.47846488933849957,0.5436253841279123,-0.564,train
3.1337656816280464,6.104232860459298,1.2548336654088914,0.40842379576955157,0.9836587720587507,4.222334175498803,3.6168541634149656,3.794049096112688,0.4121662279767981,1.7849365609380698,1.562396979167952,0.24713768677962036,3.4830024556094896,0.6680864403870052,0.6937514975816915,0.27043501627998323,6.243270223045622,0.5306526266805385,9395.185406508004,0.23459609112381347,1.5478433160287601,19.579340490725365,5.9763918528110915,0.42866651159497865,0.4005462903868814,-0.373,train
4.033671566715338,8.048313463610938,1.3440873566135372,0.4326006320143132,1.1094282327831912,4.34448289220415,3.6940379120318796,5.414905165860124,0.3196248059265811,1.7140005682264745,1.5546850358812199,0.25270497167235034,3.8920300448355096,0.6854858366621738,0.9085079118983568,0.2902372293095697,6.291222737758557,0.40019159918569797,11331.936205340346,0.2494580053202691,1.4704923023375822,26.373968832848444,5.9763918528110915,0.33038172620527556,0.33710826758362256,0.169,train
4.35106449461905,8.21649922841959,1.2425368149065306,0.493563711668424,1.1575349928223106,4.624156428467982,3.6940379120318796,4.878960744939447,0.4016518287817331,1.87858125062924,1.4932751029290923,0.2856807238422754,4.202300843799591,1.042658907990447,0.860063313626846,0.33927817035424757,6.295232920384566,0.40019159918569797,8833.589213930094,0.2846465393957999,1.8842606182542185,27.498089223467105,5.237832777138322,0.3966803958555052,0.484331091111686,0.408,train
4.640883478328966,8.0809016174127,1.3090571112539537,0.5182697783350992,1.1608596285104493,4.803904507908565,3.8997158121655535,4.790430291848042,0.46823460862998983,1.9303991520603414,1.9201757976583251,0.2856807238422754,4.160558731367946,1.044171706906817,0.8221687238611571,0.33836355699400567,6.291222737758557,0.3973089607151226,10179.709864902365,0.29905854809201515,1.8745896233159483,23.532120672099243,5.237832777138322,0.44818095309687156,0.3331894429019036,0.864,train
4.679222427916613,7.919059707875179,1.564065621758956,0.5371312949958175,1.0819268583452684,5.38752659520864,4.018765382519823,5.825003306306016,0.6100923230000111,1.852435310257498,1.4906155642687862,0.31104376566219244,4.331537454823769,1.0432639006083957,0.8525384269583522,0.33836355699400567,6.283208908606086,0.3973089607151226,10862.384139485017,0.3037825785420938,1.9862872698070975,27.73637955077724,5.237832777138322,0.5318228234784067,0.18969217001583788,1.168,train
4.377359801372735,8.220637829935265,1.4086155655878072,0.5369029223607644,1.267188183079991,5.736121993690161,4.193332759041618,5.512737054029779,0.6234591524307626,1.7937964167470517,1.5537790842652353,0.31104376566219244,5.279706925735649,1.0450798941152353,0.8018981060477065,0.33879067121201195,4.618594312916452,0.5315866888174872,11261.699664904396,0.2776431068427642,1.4603406649287753,27.484128796547644,2.996210227844849,0.6239532599490948,0.35542740734286826,0.972,train
4.432372582362696,8.566005589820678,1.545084993922146,0.5610320532805784,1.1910400797018053,5.972111586779604,4.615587466107118,5.6193316555355945,0.517978221579787,1.9661259955858452,2.1057573741060818,0.30121160049383056,5.243057850963959,1.0411471668230268,0.7632255825923048,0.33443443811483653,4.5909187822061766,0.39706865766794724,11602.634699993052,0.28698156400701547,2.5883133155122224,29.874430377626087,5.296891700572219,0.5231980950799255,0.2492806753099384,1.083,train
3.9134119205443807,7.775732204457548,1.5628505281450347,0.5682138410775338,1.0343482730096152,6.382971868437446,4.615587466107118,4.913868981273567,0.5689965222699156,1.8433746880007502,1.1642333669029268,0.3071175631334085,5.537420220324522,1.0462914030446104,0.8700467144146872,0.32154960296899454,4.359821243562621,0.39706865766794724,9454.353610106877,0.29605210186589453,1.5387233839080623,24.0603717282449,3.9877775149194585,0.5441713977601647,0.34520213617229484,0.922,train
3.450003932319294,6.059184329047918,1.4190042957431828,0.5693746696319488,0.963333897967135,6.30477073771731,4.9610649537928495,4.262838795210713,0.45901825207018393,1.6008695532447184,1.2687003420088683,0.3071175631334085,5.023117441245382,1.0429613831431044,0.8469117738499767,0.3089182071246607,4.448660263594589,0.46339037755538265,9406.99093675696,0.2597164860878127,2.138690051541608,19.745364649932824,3.9877775149194585,0.48570727997717333,0.3709770190871188,0.442,train
3.850676573469894,7.38516177027144,1.2884066756397785,0.5656624391442843,1.026426305369253,6.111276018651594,4.955549752785979,5.221198889793086,0.4336681429253756,1.636693679578296,1.9395331975438823,0.2749184010824834,5.023117441245382,1.0263880098417224,0.6678714812079862,0.31122959274412165,10.736785998968044,0.46339037755538265,9081.685909239091,0.25392916396477194,1.3633980518083324,23.60520815532599,4.964212916178159,0.4032572256077467,0.35891866368141045,0.385,train
3.141582219088342,5.969917723727129,1.3731266225862724,0.5770533907017739,0.7718033941661454,6.301889480893585,4.950039638714155,4.467478797201671,0.41872836725357276,1.3371538302683172,1.5787953146215823,0.26671988099493354,4.933380105840248,0.8994832196717201,0.7580899272421864,0.3169125994464678,10.155046504649901,0.5967628387758821,10424.298997982512,0.2375400968288028,1.643326017772729,19.1595253384249,6.135734464238506,0.4113220248504466,0.3128481902393494,0.193,train
2.205529761161851,4.583431613655821,1.444950519996602,0.5807871959098558,0.5875017541899559,6.6463721201463075,5.1944819181323725,4.120567558457435,0.41385651307492083,1.083039610727542,1.4650356216246603,0.26671988099493354,5.397935496469931,1.044171706906817,0.7427612592673746,0.3085868190505351,6.203548234395156,0.5967628387758821,9755.522893474945,0.19471854410770678,2.083516546364175,16.62385818644699,6.727682822163108,0.4271941899973006,0.23441589578102948,0.017,train
2.5301133291408244,5.663024111383384,1.3822414473847162,0.5601072961695795,0.6341864331019926,6.785950781962441,5.1944819181323725,5.725128297110875,0.4214900945145817,1.016579683196176,1.4336052376916801,0.19723035219551385,5.494554572470627,1.0420540846123307,0.7663132466218969,0.29761755524137773,6.093470982702774,0.59653240879903,9990.46056366768,0.1639100626171864,1.6455260709631656,22.204090093539925,5.9763918528110915,0.3797909854793809,0.27908618045216055,0.505,train
2.733465960939004,5.816336180281291,1.3183286927360034,0.5391878844763375,0.6623883790914525,7.01551111444098,5.520837168498688,5.414905165860124,0.47817774556096404,1.0641899062200653,1.184212954708156,0.19225831065522384,5.875303822326046,1.0423564751477472,0.6581059104128976,0.2739406944249025,7.7678623388246,0.5967628387758821,10040.598806947432,0.16974623427013777,2.2844677966289066,21.894041241867356,4.403658537391986,0.4398712688604751,0.3446631315765287,0.705,train
2.8390065524791113,6.0784568058480986,1.401328071912076,0.5151069479911339,0.6778209743057725,7.091311949303855,5.660990438620702,5.757432539029854,0.48484594495497246,1.145250400216243,1.777901073344611,0.18512022207123177,5.800442149780064,1.044171706906817,0.6525140128363892,0.26220443278937255,11.393570449934156,0.5969932581534431,9609.845894757702,0.18055235200256445,2.0939459372318274,23.36236172183065,1.4086346398861842,0.47017445439360417,0.2395636639820684,0.529,train
1.6736161392045878,4.948590562413483,1.2807047082945648,0.4828867651685606,0.47874814924023806,7.222354392725772,5.860903843987417,5.474388168535817,0.47352878902250567,0.8152212495461912,1.3654589675901418,0.18471532628201087,5.792999463297809,0.6708080739970544,0.6377656137199973,0.21852169771136942,9.96923707284549,0.6942153590593938,11689.38226290828,0.15830095905719654,2.1940073244714826,21.030764020137394,4.964212916178159,0.4767151546170782,0.4560926386796767,-0.061,train
1.6114020310274582,6.1755870688225185,1.3399642419653897,0.4685289044861751,0.4680609303583071,7.190211622289253,6.0797225872663345,5.7999017427263135,0.325314212998159,0.8676227157381187,1.4580201300328275,0.1760408406548489,5.86778197703432,0.36035505594791506,0.5811276221585898,0.23021983273382063,7.577856305694243,0.6937631609731689,12238.041662309475,0.1554226244714181,1.8016127749100017,25.161374915869246,6.135734464238506,0.34497545885259795,0.41854062489339555,-0.401,train
2.0140634799981805,6.290537253483066,1.2562842697324288,0.46281811396620315,0.648473052370406,7.164581765480275,6.0797225872663345,5.175380006128925,0.3196248059265811,1.0509156431083513,1.2230862045857722,0.15827755580650477,5.973814103833305,0.5581827510239881,0.6036586248983942,0.2521854560309462,4.668144131824798,0.6770043349608468,11317.855813317983,0.1725423701396425,1.5471404502531245,25.866981517331887,3.9877775149194585,0.3064908884916759,0.45987893733522495,-0.111,train
3.785111403161277,7.5841432039608865,1.2628222030162497,0.4777930776454337,0.984329337179839,7.0786321725437285,6.2315760275798135,6.581576789278905,0.43130924045329044,1.3787286212134708,1.3565876390689329,0.18441146045996898,5.852762119874961,0.5836757153365746,0.5785646597434283,0.29079407469352775,4.668144131824798,0.5313531901658901,13508.793557770352,0.21176824148615794,1.4882040153399334,31.395416048359383,3.9877775149194585,0.3856643984894098,0.47888232051731544,0.387,train
3.1026500074678767,5.608661433648157,1.105708012141765,0.4698494039874512,1.1667842505736823,6.959096433037684,6.3356864603205985,4.577913367961075,0.6840899540430511,1.636693679578296,0.9916475643797653,0.26041966653719534,5.660371681617363,0.5808725840320663,0.6984725992244203,0.30852050559844324,4.743312763923056,0.3973089607151226,8004.674721212359,0.21176824148615794,2.136922537111576,29.116676387122737,3.9877775149194585,0.582343334745485,0.608927259124966,-0.007,train
